Bus ID,Max Real Power Output,Min Real Power Output,Max React Power Output,Min React Power Output,Real Power Output,React Power Output
112.0,100.0,0.0,1000.0,-100.0,24,60
113.0,100.0,0.0,200.0,-100.0,43,-50
116.0,100.0,0.0,1000.0,-1000.0,36,473
100.0,352.0,0.0,155.0,-50.0,303,31
103.0,140.0,0.0,40.0,-15.0,92,17
104.0,100.0,0.0,23.0,-8.0,30,0
105.0,100.0,0.0,23.0,-8.0,24,-4
107.0,100.0,0.0,200.0,-200.0,39,171
110.0,100.0,0.0,23.0,-8.0,1,-6
111.0,136.0,0.0,1000.0,-100.0,130,-95
112.0,100.0,0.0,1000.0,-100.0,49,45
113.0,100.0,0.0,200.0,-100.0,6,26
116.0,100.0,0.0,1000.0,-1000.0,24,-778
100.0,352.0,0.0,155.0,-50.0,343,-37
103.0,140.0,0.0,40.0,-15.0,62,-3
104.0,100.0,0.0,23.0,-8.0,80,-5
105.0,100.0,0.0,23.0,-8.0,15,17
107.0,100.0,0.0,200.0,-200.0,84,186
110.0,100.0,0.0,23.0,-8.0,57,21
111.0,136.0,0.0,1000.0,-100.0,28,869
112.0,100.0,0.0,1000.0,-100.0,18,325
113.0,100.0,0.0,200.0,-100.0,93,-19
116.0,100.0,0.0,1000.0,-1000.0,54,-463
100.0,352.0,0.0,155.0,-50.0,313,-24
103.0,140.0,0.0,40.0,-15.0,87,12
104.0,100.0,0.0,23.0,-8.0,50,4
105.0,100.0,0.0,23.0,-8.0,54,-7
107.0,100.0,0.0,200.0,-200.0,67,-98
110.0,100.0,0.0,23.0,-8.0,1,-1
111.0,136.0,0.0,1000.0,-100.0,13,933
112.0,100.0,0.0,1000.0,-100.0,48,74
113.0,100.0,0.0,200.0,-100.0,37,-31
116.0,100.0,0.0,1000.0,-1000.0,52,26
100.0,352.0,0.0,155.0,-50.0,325,21
103.0,140.0,0.0,40.0,-15.0,10,13
104.0,100.0,0.0,23.0,-8.0,80,-3
105.0,100.0,0.0,23.0,-8.0,74,-4
107.0,100.0,0.0,200.0,-200.0,31,-17
110.0,100.0,0.0,23.0,-8.0,72,-5
111.0,136.0,0.0,1000.0,-100.0,62,230
112.0,100.0,0.0,1000.0,-100.0,64,-15
113.0,100.0,0.0,200.0,-100.0,52,84
116.0,100.0,0.0,1000.0,-1000.0,48,306
100.0,352.0,0.0,155.0,-50.0,97,102
103.0,140.0,0.0,40.0,-15.0,119,20
104.0,100.0,0.0,23.0,-8.0,14,-8
105.0,100.0,0.0,23.0,-8.0,82,13
107.0,100.0,0.0,200.0,-200.0,72,-6
110.0,100.0,0.0,23.0,-8.0,87,-4
111.0,136.0,0.0,1000.0,-100.0,44,379
112.0,100.0,0.0,1000.0,-100.0,52,109
113.0,100.0,0.0,200.0,-100.0,91,-50
116.0,100.0,0.0,1000.0,-1000.0,33,247
100.0,352.0,0.0,155.0,-50.0,300,150
103.0,140.0,0.0,40.0,-15.0,113,24
104.0,100.0,0.0,23.0,-8.0,30,18
105.0,100.0,0.0,23.0,-8.0,89,-3
107.0,100.0,0.0,200.0,-200.0,85,185
110.0,100.0,0.0,23.0,-8.0,49,-2
111.0,136.0,0.0,1000.0,-100.0,132,927
112.0,100.0,0.0,1000.0,-100.0,99,946
113.0,100.0,0.0,200.0,-100.0,24,38
116.0,100.0,0.0,1000.0,-1000.0,21,859
100.0,352.0,0.0,155.0,-50.0,160,-46
103.0,140.0,0.0,40.0,-15.0,135,37
104.0,100.0,0.0,23.0,-8.0,78,15
105.0,100.0,0.0,23.0,-8.0,40,-4
107.0,100.0,0.0,200.0,-200.0,16,-48
110.0,100.0,0.0,23.0,-8.0,42,4
111.0,136.0,0.0,1000.0,-100.0,44,97
112.0,100.0,0.0,1000.0,-100.0,51,489
113.0,100.0,0.0,200.0,-100.0,97,110
116.0,100.0,0.0,1000.0,-1000.0,87,-13
100.0,352.0,0.0,155.0,-50.0,182,-32
103.0,140.0,0.0,40.0,-15.0,81,18
104.0,100.0,0.0,23.0,-8.0,45,1
105.0,100.0,0.0,23.0,-8.0,38,21
107.0,100.0,0.0,200.0,-200.0,15,105
110.0,100.0,0.0,23.0,-8.0,92,17
111.0,136.0,0.0,1000.0,-100.0,10,274
112.0,100.0,0.0,1000.0,-100.0,92,57
113.0,100.0,0.0,200.0,-100.0,7,172
116.0,100.0,0.0,1000.0,-1000.0,79,-517
100.0,352.0,0.0,155.0,-50.0,209,88
103.0,140.0,0.0,40.0,-15.0,107,18
104.0,100.0,0.0,23.0,-8.0,18,14
105.0,100.0,0.0,23.0,-8.0,41,14
107.0,100.0,0.0,200.0,-200.0,61,100
110.0,100.0,0.0,23.0,-8.0,52,20
111.0,136.0,0.0,1000.0,-100.0,125,436
112.0,100.0,0.0,1000.0,-100.0,47,764
113.0,100.0,0.0,200.0,-100.0,13,16
116.0,100.0,0.0,1000.0,-1000.0,73,-600
100.0,352.0,0.0,155.0,-50.0,189,1
103.0,140.0,0.0,40.0,-15.0,72,22
104.0,100.0,0.0,23.0,-8.0,15,13
105.0,100.0,0.0,23.0,-8.0,79,-8
107.0,100.0,0.0,200.0,-200.0,85,20
110.0,100.0,0.0,23.0,-8.0,51,11
111.0,136.0,0.0,1000.0,-100.0,7,910
112.0,100.0,0.0,1000.0,-100.0,78,48
113.0,100.0,0.0,200.0,-100.0,57,33
116.0,100.0,0.0,1000.0,-1000.0,28,696
100.0,352.0,0.0,155.0,-50.0,11,131
103.0,140.0,0.0,40.0,-15.0,35,21
104.0,100.0,0.0,23.0,-8.0,62,6
105.0,100.0,0.0,23.0,-8.0,10,19
107.0,100.0,0.0,200.0,-200.0,35,-178
110.0,100.0,0.0,23.0,-8.0,37,21
111.0,136.0,0.0,1000.0,-100.0,39,399
112.0,100.0,0.0,1000.0,-100.0,36,232
113.0,100.0,0.0,200.0,-100.0,79,15
116.0,100.0,0.0,1000.0,-1000.0,43,-676
100.0,352.0,0.0,155.0,-50.0,336,-27
103.0,140.0,0.0,40.0,-15.0,26,16
104.0,100.0,0.0,23.0,-8.0,36,16
105.0,100.0,0.0,23.0,-8.0,7,-2
107.0,100.0,0.0,200.0,-200.0,66,-184
110.0,100.0,0.0,23.0,-8.0,47,-2
111.0,136.0,0.0,1000.0,-100.0,109,533
112.0,100.0,0.0,1000.0,-100.0,46,362
113.0,100.0,0.0,200.0,-100.0,61,125
116.0,100.0,0.0,1000.0,-1000.0,52,849
100.0,352.0,0.0,155.0,-50.0,244,130
103.0,140.0,0.0,40.0,-15.0,100,-13
104.0,100.0,0.0,23.0,-8.0,69,19
105.0,100.0,0.0,23.0,-8.0,95,13
107.0,100.0,0.0,200.0,-200.0,37,159
110.0,100.0,0.0,23.0,-8.0,69,2
111.0,136.0,0.0,1000.0,-100.0,114,480
112.0,100.0,0.0,1000.0,-100.0,10,693
113.0,100.0,0.0,200.0,-100.0,89,93
116.0,100.0,0.0,1000.0,-1000.0,95,165
100.0,352.0,0.0,155.0,-50.0,31,48
103.0,140.0,0.0,40.0,-15.0,120,-12
104.0,100.0,0.0,23.0,-8.0,52,5
105.0,100.0,0.0,23.0,-8.0,4,17
107.0,100.0,0.0,200.0,-200.0,66,15
110.0,100.0,0.0,23.0,-8.0,21,16
111.0,136.0,0.0,1000.0,-100.0,90,924
112.0,100.0,0.0,1000.0,-100.0,42,821
113.0,100.0,0.0,200.0,-100.0,95,164
116.0,100.0,0.0,1000.0,-1000.0,79,-965
100.0,352.0,0.0,155.0,-50.0,52,99
103.0,140.0,0.0,40.0,-15.0,10,13
104.0,100.0,0.0,23.0,-8.0,59,21
105.0,100.0,0.0,23.0,-8.0,74,-1
107.0,100.0,0.0,200.0,-200.0,61,-139
110.0,100.0,0.0,23.0,-8.0,14,13
111.0,136.0,0.0,1000.0,-100.0,126,77
112.0,100.0,0.0,1000.0,-100.0,58,785
113.0,100.0,0.0,200.0,-100.0,0,-94
116.0,100.0,0.0,1000.0,-1000.0,12,-385
100.0,352.0,0.0,155.0,-50.0,276,120
103.0,140.0,0.0,40.0,-15.0,69,-10
104.0,100.0,0.0,23.0,-8.0,63,-5
105.0,100.0,0.0,23.0,-8.0,88,-1
107.0,100.0,0.0,200.0,-200.0,87,27
110.0,100.0,0.0,23.0,-8.0,23,2
111.0,136.0,0.0,1000.0,-100.0,103,98
112.0,100.0,0.0,1000.0,-100.0,59,176
113.0,100.0,0.0,200.0,-100.0,7,40
116.0,100.0,0.0,1000.0,-1000.0,63,416
100.0,352.0,0.0,155.0,-50.0,268,-29
103.0,140.0,0.0,40.0,-15.0,43,-8
104.0,100.0,0.0,23.0,-8.0,8,13
105.0,100.0,0.0,23.0,-8.0,28,20
107.0,100.0,0.0,200.0,-200.0,59,76
110.0,100.0,0.0,23.0,-8.0,24,16
111.0,136.0,0.0,1000.0,-100.0,89,23
112.0,100.0,0.0,1000.0,-100.0,29,922
113.0,100.0,0.0,200.0,-100.0,12,138
116.0,100.0,0.0,1000.0,-1000.0,6,794
100.0,352.0,0.0,155.0,-50.0,244,137
103.0,140.0,0.0,40.0,-15.0,125,-4
104.0,100.0,0.0,23.0,-8.0,29,22
105.0,100.0,0.0,23.0,-8.0,99,21
107.0,100.0,0.0,200.0,-200.0,22,-47
110.0,100.0,0.0,23.0,-8.0,7,-8
111.0,136.0,0.0,1000.0,-100.0,79,638
112.0,100.0,0.0,1000.0,-100.0,86,524
113.0,100.0,0.0,200.0,-100.0,25,-75
116.0,100.0,0.0,1000.0,-1000.0,30,-401
100.0,352.0,0.0,155.0,-50.0,13,20
103.0,140.0,0.0,40.0,-15.0,46,9
104.0,100.0,0.0,23.0,-8.0,2,-1
105.0,100.0,0.0,23.0,-8.0,74,12
107.0,100.0,0.0,200.0,-200.0,10,-67
110.0,100.0,0.0,23.0,-8.0,81,1
111.0,136.0,0.0,1000.0,-100.0,120,163
112.0,100.0,0.0,1000.0,-100.0,48,-73
113.0,100.0,0.0,200.0,-100.0,3,89
116.0,100.0,0.0,1000.0,-1000.0,75,886
100.0,352.0,0.0,155.0,-50.0,258,68
103.0,140.0,0.0,40.0,-15.0,87,25
104.0,100.0,0.0,23.0,-8.0,12,-4
105.0,100.0,0.0,23.0,-8.0,4,12
107.0,100.0,0.0,200.0,-200.0,53,-63
110.0,100.0,0.0,23.0,-8.0,51,20
111.0,136.0,0.0,1000.0,-100.0,125,-20
112.0,100.0,0.0,1000.0,-100.0,48,397
113.0,100.0,0.0,200.0,-100.0,88,6
116.0,100.0,0.0,1000.0,-1000.0,46,-614
100.0,352.0,0.0,155.0,-50.0,214,109
103.0,140.0,0.0,40.0,-15.0,82,10
104.0,100.0,0.0,23.0,-8.0,52,-5
105.0,100.0,0.0,23.0,-8.0,4,-8
107.0,100.0,0.0,200.0,-200.0,71,171
110.0,100.0,0.0,23.0,-8.0,12,18
111.0,136.0,0.0,1000.0,-100.0,51,759
112.0,100.0,0.0,1000.0,-100.0,25,104
113.0,100.0,0.0,200.0,-100.0,43,-9
116.0,100.0,0.0,1000.0,-1000.0,37,370
100.0,352.0,0.0,155.0,-50.0,68,84
103.0,140.0,0.0,40.0,-15.0,56,15
104.0,100.0,0.0,23.0,-8.0,4,18
105.0,100.0,0.0,23.0,-8.0,24,10
107.0,100.0,0.0,200.0,-200.0,88,92
110.0,100.0,0.0,23.0,-8.0,14,16
111.0,136.0,0.0,1000.0,-100.0,111,767
112.0,100.0,0.0,1000.0,-100.0,4,614
113.0,100.0,0.0,200.0,-100.0,49,175
116.0,100.0,0.0,1000.0,-1000.0,9,237
100.0,352.0,0.0,155.0,-50.0,276,44
103.0,140.0,0.0,40.0,-15.0,97,34
104.0,100.0,0.0,23.0,-8.0,7,10
105.0,100.0,0.0,23.0,-8.0,2,6
107.0,100.0,0.0,200.0,-200.0,28,199
110.0,100.0,0.0,23.0,-8.0,83,9
111.0,136.0,0.0,1000.0,-100.0,41,104
112.0,100.0,0.0,1000.0,-100.0,94,593
113.0,100.0,0.0,200.0,-100.0,28,-45
116.0,100.0,0.0,1000.0,-1000.0,7,720
100.0,352.0,0.0,155.0,-50.0,311,-7
103.0,140.0,0.0,40.0,-15.0,41,-10
104.0,100.0,0.0,23.0,-8.0,39,9
105.0,100.0,0.0,23.0,-8.0,85,9
107.0,100.0,0.0,200.0,-200.0,66,-176
110.0,100.0,0.0,23.0,-8.0,41,-7
111.0,136.0,0.0,1000.0,-100.0,72,660
112.0,100.0,0.0,1000.0,-100.0,72,457
113.0,100.0,0.0,200.0,-100.0,78,197
116.0,100.0,0.0,1000.0,-1000.0,39,962
100.0,352.0,0.0,155.0,-50.0,195,150
103.0,140.0,0.0,40.0,-15.0,25,20
104.0,100.0,0.0,23.0,-8.0,53,18
105.0,100.0,0.0,23.0,-8.0,82,-4
107.0,100.0,0.0,200.0,-200.0,61,-188
110.0,100.0,0.0,23.0,-8.0,61,5
111.0,136.0,0.0,1000.0,-100.0,2,946
112.0,100.0,0.0,1000.0,-100.0,27,443
113.0,100.0,0.0,200.0,-100.0,5,160
116.0,100.0,0.0,1000.0,-1000.0,65,287
100.0,352.0,0.0,155.0,-50.0,144,40
103.0,140.0,0.0,40.0,-15.0,73,-2
104.0,100.0,0.0,23.0,-8.0,0,0
105.0,100.0,0.0,23.0,-8.0,37,12
107.0,100.0,0.0,200.0,-200.0,1,-67
110.0,100.0,0.0,23.0,-8.0,22,21
111.0,136.0,0.0,1000.0,-100.0,23,670
112.0,100.0,0.0,1000.0,-100.0,44,562
113.0,100.0,0.0,200.0,-100.0,53,-29
116.0,100.0,0.0,1000.0,-1000.0,54,-296
100.0,352.0,0.0,155.0,-50.0,90,147
103.0,140.0,0.0,40.0,-15.0,127,6
104.0,100.0,0.0,23.0,-8.0,10,21
105.0,100.0,0.0,23.0,-8.0,95,11
107.0,100.0,0.0,200.0,-200.0,69,-5
110.0,100.0,0.0,23.0,-8.0,81,9
111.0,136.0,0.0,1000.0,-100.0,26,758
112.0,100.0,0.0,1000.0,-100.0,59,23
113.0,100.0,0.0,200.0,-100.0,82,193
116.0,100.0,0.0,1000.0,-1000.0,18,61
100.0,352.0,0.0,155.0,-50.0,213,143
103.0,140.0,0.0,40.0,-15.0,23,-1
104.0,100.0,0.0,23.0,-8.0,79,16
105.0,100.0,0.0,23.0,-8.0,44,-1
107.0,100.0,0.0,200.0,-200.0,96,70
110.0,100.0,0.0,23.0,-8.0,47,-7
111.0,136.0,0.0,1000.0,-100.0,38,675
112.0,100.0,0.0,1000.0,-100.0,13,333
113.0,100.0,0.0,200.0,-100.0,46,-26
116.0,100.0,0.0,1000.0,-1000.0,87,868
100.0,352.0,0.0,155.0,-50.0,333,-46
103.0,140.0,0.0,40.0,-15.0,137,17
104.0,100.0,0.0,23.0,-8.0,58,19
105.0,100.0,0.0,23.0,-8.0,93,9
107.0,100.0,0.0,200.0,-200.0,29,-34
110.0,100.0,0.0,23.0,-8.0,50,2
111.0,136.0,0.0,1000.0,-100.0,33,15
112.0,100.0,0.0,1000.0,-100.0,74,693
113.0,100.0,0.0,200.0,-100.0,45,-84
116.0,100.0,0.0,1000.0,-1000.0,82,-549
100.0,352.0,0.0,155.0,-50.0,341,128
103.0,140.0,0.0,40.0,-15.0,130,1
104.0,100.0,0.0,23.0,-8.0,38,22
105.0,100.0,0.0,23.0,-8.0,18,-3
107.0,100.0,0.0,200.0,-200.0,73,-157
110.0,100.0,0.0,23.0,-8.0,0,9
111.0,136.0,0.0,1000.0,-100.0,40,515
112.0,100.0,0.0,1000.0,-100.0,47,925
113.0,100.0,0.0,200.0,-100.0,54,86
116.0,100.0,0.0,1000.0,-1000.0,80,-176
100.0,352.0,0.0,155.0,-50.0,159,36
103.0,140.0,0.0,40.0,-15.0,62,20
104.0,100.0,0.0,23.0,-8.0,84,10
105.0,100.0,0.0,23.0,-8.0,90,-4
107.0,100.0,0.0,200.0,-200.0,76,37
110.0,100.0,0.0,23.0,-8.0,75,8
111.0,136.0,0.0,1000.0,-100.0,6,221
112.0,100.0,0.0,1000.0,-100.0,44,438
113.0,100.0,0.0,200.0,-100.0,31,141
116.0,100.0,0.0,1000.0,-1000.0,63,919
100.0,352.0,0.0,155.0,-50.0,332,72
103.0,140.0,0.0,40.0,-15.0,102,39
104.0,100.0,0.0,23.0,-8.0,88,5
105.0,100.0,0.0,23.0,-8.0,79,21
107.0,100.0,0.0,200.0,-200.0,55,94
110.0,100.0,0.0,23.0,-8.0,17,11
111.0,136.0,0.0,1000.0,-100.0,51,504
112.0,100.0,0.0,1000.0,-100.0,75,961
113.0,100.0,0.0,200.0,-100.0,84,28
116.0,100.0,0.0,1000.0,-1000.0,95,-324
100.0,352.0,0.0,155.0,-50.0,257,78
103.0,140.0,0.0,40.0,-15.0,19,24
104.0,100.0,0.0,23.0,-8.0,21,-4
105.0,100.0,0.0,23.0,-8.0,70,2
107.0,100.0,0.0,200.0,-200.0,48,85
110.0,100.0,0.0,23.0,-8.0,78,17
111.0,136.0,0.0,1000.0,-100.0,72,556
112.0,100.0,0.0,1000.0,-100.0,80,224
113.0,100.0,0.0,200.0,-100.0,33,-2
116.0,100.0,0.0,1000.0,-1000.0,75,-103
100.0,352.0,0.0,155.0,-50.0,114,-21
103.0,140.0,0.0,40.0,-15.0,94,15
104.0,100.0,0.0,23.0,-8.0,26,16
105.0,100.0,0.0,23.0,-8.0,29,20
107.0,100.0,0.0,200.0,-200.0,5,-4
110.0,100.0,0.0,23.0,-8.0,28,-2
111.0,136.0,0.0,1000.0,-100.0,74,838
112.0,100.0,0.0,1000.0,-100.0,41,838
113.0,100.0,0.0,200.0,-100.0,93,-50
116.0,100.0,0.0,1000.0,-1000.0,64,-451
100.0,352.0,0.0,155.0,-50.0,101,84
103.0,140.0,0.0,40.0,-15.0,44,-8
104.0,100.0,0.0,23.0,-8.0,53,16
105.0,100.0,0.0,23.0,-8.0,90,-2
107.0,100.0,0.0,200.0,-200.0,21,-143
110.0,100.0,0.0,23.0,-8.0,39,8
111.0,136.0,0.0,1000.0,-100.0,110,741
112.0,100.0,0.0,1000.0,-100.0,21,29
113.0,100.0,0.0,200.0,-100.0,96,-47
116.0,100.0,0.0,1000.0,-1000.0,99,-502
100.0,352.0,0.0,155.0,-50.0,116,131
103.0,140.0,0.0,40.0,-15.0,99,-9
104.0,100.0,0.0,23.0,-8.0,43,9
105.0,100.0,0.0,23.0,-8.0,5,-3
107.0,100.0,0.0,200.0,-200.0,26,54
110.0,100.0,0.0,23.0,-8.0,4,22
111.0,136.0,0.0,1000.0,-100.0,13,397
112.0,100.0,0.0,1000.0,-100.0,33,453
113.0,100.0,0.0,200.0,-100.0,12,179
116.0,100.0,0.0,1000.0,-1000.0,6,-867
100.0,352.0,0.0,155.0,-50.0,262,111
103.0,140.0,0.0,40.0,-15.0,31,-3
104.0,100.0,0.0,23.0,-8.0,34,-3
105.0,100.0,0.0,23.0,-8.0,31,17
107.0,100.0,0.0,200.0,-200.0,6,-147
110.0,100.0,0.0,23.0,-8.0,16,-4
111.0,136.0,0.0,1000.0,-100.0,113,174
112.0,100.0,0.0,1000.0,-100.0,57,555
113.0,100.0,0.0,200.0,-100.0,52,89
116.0,100.0,0.0,1000.0,-1000.0,35,-630
100.0,352.0,0.0,155.0,-50.0,80,67
103.0,140.0,0.0,40.0,-15.0,100,32
104.0,100.0,0.0,23.0,-8.0,68,4
105.0,100.0,0.0,23.0,-8.0,96,-6
107.0,100.0,0.0,200.0,-200.0,74,-173
110.0,100.0,0.0,23.0,-8.0,58,-2
111.0,136.0,0.0,1000.0,-100.0,105,175
112.0,100.0,0.0,1000.0,-100.0,99,-13
113.0,100.0,0.0,200.0,-100.0,26,-26
116.0,100.0,0.0,1000.0,-1000.0,47,-822
100.0,352.0,0.0,155.0,-50.0,57,37
103.0,140.0,0.0,40.0,-15.0,118,-9
104.0,100.0,0.0,23.0,-8.0,63,20
105.0,100.0,0.0,23.0,-8.0,23,-3
107.0,100.0,0.0,200.0,-200.0,75,-27
110.0,100.0,0.0,23.0,-8.0,54,21
111.0,136.0,0.0,1000.0,-100.0,59,205
112.0,100.0,0.0,1000.0,-100.0,59,188
113.0,100.0,0.0,200.0,-100.0,8,-58
116.0,100.0,0.0,1000.0,-1000.0,68,-115
100.0,352.0,0.0,155.0,-50.0,183,-5
103.0,140.0,0.0,40.0,-15.0,37,6
104.0,100.0,0.0,23.0,-8.0,17,16
105.0,100.0,0.0,23.0,-8.0,49,16
107.0,100.0,0.0,200.0,-200.0,32,81
110.0,100.0,0.0,23.0,-8.0,71,15
111.0,136.0,0.0,1000.0,-100.0,34,178
112.0,100.0,0.0,1000.0,-100.0,93,602
113.0,100.0,0.0,200.0,-100.0,8,180
116.0,100.0,0.0,1000.0,-1000.0,71,464
100.0,352.0,0.0,155.0,-50.0,225,-41
103.0,140.0,0.0,40.0,-15.0,87,0
104.0,100.0,0.0,23.0,-8.0,9,21
105.0,100.0,0.0,23.0,-8.0,50,8
107.0,100.0,0.0,200.0,-200.0,52,30
110.0,100.0,0.0,23.0,-8.0,8,14
111.0,136.0,0.0,1000.0,-100.0,127,755
112.0,100.0,0.0,1000.0,-100.0,11,277
113.0,100.0,0.0,200.0,-100.0,1,87
116.0,100.0,0.0,1000.0,-1000.0,32,956
100.0,352.0,0.0,155.0,-50.0,280,69
103.0,140.0,0.0,40.0,-15.0,58,29
104.0,100.0,0.0,23.0,-8.0,82,2
105.0,100.0,0.0,23.0,-8.0,87,-2
107.0,100.0,0.0,200.0,-200.0,59,-147
110.0,100.0,0.0,23.0,-8.0,49,18
111.0,136.0,0.0,1000.0,-100.0,41,-99
112.0,100.0,0.0,1000.0,-100.0,90,418
113.0,100.0,0.0,200.0,-100.0,47,174
116.0,100.0,0.0,1000.0,-1000.0,83,-78
100.0,352.0,0.0,155.0,-50.0,41,68
103.0,140.0,0.0,40.0,-15.0,69,13
104.0,100.0,0.0,23.0,-8.0,12,-4
105.0,100.0,0.0,23.0,-8.0,17,20
107.0,100.0,0.0,200.0,-200.0,64,-143
110.0,100.0,0.0,23.0,-8.0,66,2
111.0,136.0,0.0,1000.0,-100.0,89,187
112.0,100.0,0.0,1000.0,-100.0,10,610
113.0,100.0,0.0,200.0,-100.0,89,-38
116.0,100.0,0.0,1000.0,-1000.0,54,-594
100.0,352.0,0.0,155.0,-50.0,4,72
103.0,140.0,0.0,40.0,-15.0,16,14
104.0,100.0,0.0,23.0,-8.0,50,20
105.0,100.0,0.0,23.0,-8.0,61,3
107.0,100.0,0.0,200.0,-200.0,19,-130
110.0,100.0,0.0,23.0,-8.0,7,4
111.0,136.0,0.0,1000.0,-100.0,72,82
112.0,100.0,0.0,1000.0,-100.0,88,47
113.0,100.0,0.0,200.0,-100.0,99,-23
116.0,100.0,0.0,1000.0,-1000.0,71,409
100.0,352.0,0.0,155.0,-50.0,153,22
103.0,140.0,0.0,40.0,-15.0,16,29
104.0,100.0,0.0,23.0,-8.0,47,-6
105.0,100.0,0.0,23.0,-8.0,86,10
107.0,100.0,0.0,200.0,-200.0,37,-32
110.0,100.0,0.0,23.0,-8.0,88,-8
111.0,136.0,0.0,1000.0,-100.0,134,129
112.0,100.0,0.0,1000.0,-100.0,13,511
113.0,100.0,0.0,200.0,-100.0,82,-83
116.0,100.0,0.0,1000.0,-1000.0,54,-429
100.0,352.0,0.0,155.0,-50.0,290,37
103.0,140.0,0.0,40.0,-15.0,84,-14
104.0,100.0,0.0,23.0,-8.0,60,16
105.0,100.0,0.0,23.0,-8.0,85,8
107.0,100.0,0.0,200.0,-200.0,28,-191
110.0,100.0,0.0,23.0,-8.0,66,-8
111.0,136.0,0.0,1000.0,-100.0,107,326
112.0,100.0,0.0,1000.0,-100.0,34,589
113.0,100.0,0.0,200.0,-100.0,56,-20
116.0,100.0,0.0,1000.0,-1000.0,36,442
100.0,352.0,0.0,155.0,-50.0,350,149
103.0,140.0,0.0,40.0,-15.0,125,3
104.0,100.0,0.0,23.0,-8.0,88,4
105.0,100.0,0.0,23.0,-8.0,51,-7
107.0,100.0,0.0,200.0,-200.0,25,182
110.0,100.0,0.0,23.0,-8.0,28,6
111.0,136.0,0.0,1000.0,-100.0,53,281
112.0,100.0,0.0,1000.0,-100.0,39,-50
113.0,100.0,0.0,200.0,-100.0,46,122
116.0,100.0,0.0,1000.0,-1000.0,20,-590
100.0,352.0,0.0,155.0,-50.0,217,119
103.0,140.0,0.0,40.0,-15.0,125,30
104.0,100.0,0.0,23.0,-8.0,96,22
105.0,100.0,0.0,23.0,-8.0,4,3
107.0,100.0,0.0,200.0,-200.0,41,49
110.0,100.0,0.0,23.0,-8.0,91,8
111.0,136.0,0.0,1000.0,-100.0,62,767
112.0,100.0,0.0,1000.0,-100.0,96,985
113.0,100.0,0.0,200.0,-100.0,12,58
116.0,100.0,0.0,1000.0,-1000.0,76,-234
100.0,352.0,0.0,155.0,-50.0,172,106
103.0,140.0,0.0,40.0,-15.0,54,-9
104.0,100.0,0.0,23.0,-8.0,10,-5
105.0,100.0,0.0,23.0,-8.0,58,21
107.0,100.0,0.0,200.0,-200.0,41,136
110.0,100.0,0.0,23.0,-8.0,54,13
111.0,136.0,0.0,1000.0,-100.0,20,840
112.0,100.0,0.0,1000.0,-100.0,2,970
113.0,100.0,0.0,200.0,-100.0,69,190
116.0,100.0,0.0,1000.0,-1000.0,88,-971
100.0,352.0,0.0,155.0,-50.0,207,118
103.0,140.0,0.0,40.0,-15.0,90,16
104.0,100.0,0.0,23.0,-8.0,16,6
105.0,100.0,0.0,23.0,-8.0,48,5
107.0,100.0,0.0,200.0,-200.0,73,-116
110.0,100.0,0.0,23.0,-8.0,48,-8
111.0,136.0,0.0,1000.0,-100.0,91,781
112.0,100.0,0.0,1000.0,-100.0,84,-62
113.0,100.0,0.0,200.0,-100.0,19,12
116.0,100.0,0.0,1000.0,-1000.0,31,843
100.0,352.0,0.0,155.0,-50.0,129,111
103.0,140.0,0.0,40.0,-15.0,18,29
104.0,100.0,0.0,23.0,-8.0,27,8
105.0,100.0,0.0,23.0,-8.0,67,21
107.0,100.0,0.0,200.0,-200.0,7,24
110.0,100.0,0.0,23.0,-8.0,28,10
111.0,136.0,0.0,1000.0,-100.0,84,504
112.0,100.0,0.0,1000.0,-100.0,73,676
113.0,100.0,0.0,200.0,-100.0,57,145
116.0,100.0,0.0,1000.0,-1000.0,38,196
100.0,352.0,0.0,155.0,-50.0,51,5
103.0,140.0,0.0,40.0,-15.0,65,27
104.0,100.0,0.0,23.0,-8.0,48,12
105.0,100.0,0.0,23.0,-8.0,9,14
107.0,100.0,0.0,200.0,-200.0,96,66
110.0,100.0,0.0,23.0,-8.0,44,-7
111.0,136.0,0.0,1000.0,-100.0,126,401
112.0,100.0,0.0,1000.0,-100.0,14,986
113.0,100.0,0.0,200.0,-100.0,90,117
116.0,100.0,0.0,1000.0,-1000.0,98,362
100.0,352.0,0.0,155.0,-50.0,92,20
103.0,140.0,0.0,40.0,-15.0,0,-8
104.0,100.0,0.0,23.0,-8.0,35,2
105.0,100.0,0.0,23.0,-8.0,62,15
107.0,100.0,0.0,200.0,-200.0,85,-91
110.0,100.0,0.0,23.0,-8.0,16,-2
111.0,136.0,0.0,1000.0,-100.0,71,506
112.0,100.0,0.0,1000.0,-100.0,85,301
113.0,100.0,0.0,200.0,-100.0,59,-14
116.0,100.0,0.0,1000.0,-1000.0,51,37
100.0,352.0,0.0,155.0,-50.0,250,-1
103.0,140.0,0.0,40.0,-15.0,93,10
104.0,100.0,0.0,23.0,-8.0,78,4
105.0,100.0,0.0,23.0,-8.0,80,-7
107.0,100.0,0.0,200.0,-200.0,12,-65
110.0,100.0,0.0,23.0,-8.0,56,4
111.0,136.0,0.0,1000.0,-100.0,88,422
112.0,100.0,0.0,1000.0,-100.0,15,197
113.0,100.0,0.0,200.0,-100.0,29,-50
