Bus ID,Max Real Power Output,Min Real Power Output,Max React Power Output,Min React Power Output,Real Power Output,React Power Output
294,100.0,0.0,12.83,-12.8,92,5
295,150.0,0.0,38.0,-38.0,57,-4
296,108.0,0.0,6.0,-6.0,104,1
222,184.0,0.0,80.0,40.0,77,73
247,567.0,0.0,210.0,-210.0,243,-169
248,723.0,0.0,280.0,-280.0,715,232
249,1310.0,0.0,420.0,-420.0,1141,-56
250,334.0,0.0,100.0,-100.0,237,-9
251,472.0,0.0,224.0,-224.0,430,175
252,430.0,0.0,350.0,0.0,139,301
253,285.0,0.0,120.0,0.0,60,0
254,510.0,0.0,224.0,-224.0,248,92
255,600.0,0.0,200.0,-200.0,170,-175
256,137.0,0.0,42.0,0.0,124,18
257,2399.005,0.0,10.0,0.0,1035,3
258,145.0,0.0,25.0,0.0,9,21
259,265.0,0.0,90.0,-90.0,131,-82
260,500.0,0.0,150.0,-150.0,303,83
261,500.0,0.0,150.0,0.0,337,90
262,216.0,0.0,87.0,0.0,170,28
263,1392.0,0.0,600.0,-100.0,1286,93
264,800.0,0.0,325.0,-125.0,453,259
265,653.0,0.0,300.0,-200.0,437,-53
267,100.0,0.0,2.0,-2.0,77,0
292,100.0,0.0,17.35,-17.35,13,15
294,100.0,0.0,12.83,-12.8,86,0
295,150.0,0.0,38.0,-38.0,31,-30
296,108.0,0.0,6.0,-6.0,81,-1
222,184.0,0.0,80.0,40.0,159,65
247,567.0,0.0,210.0,-210.0,531,55
248,723.0,0.0,280.0,-280.0,365,122
249,1310.0,0.0,420.0,-420.0,485,320
250,334.0,0.0,100.0,-100.0,66,-18
251,472.0,0.0,224.0,-224.0,150,-62
252,430.0,0.0,350.0,0.0,427,65
253,285.0,0.0,120.0,0.0,232,8
254,510.0,0.0,224.0,-224.0,66,-188
255,600.0,0.0,200.0,-200.0,575,-197
256,137.0,0.0,42.0,0.0,59,31
257,2399.005,0.0,10.0,0.0,1005,9
258,145.0,0.0,25.0,0.0,4,10
259,265.0,0.0,90.0,-90.0,125,50
260,500.0,0.0,150.0,-150.0,63,-111
261,500.0,0.0,150.0,0.0,352,36
262,216.0,0.0,87.0,0.0,49,28
263,1392.0,0.0,600.0,-100.0,697,542
264,800.0,0.0,325.0,-125.0,406,115
265,653.0,0.0,300.0,-200.0,214,-155
267,100.0,0.0,2.0,-2.0,37,-1
292,100.0,0.0,17.35,-17.35,79,-7
294,100.0,0.0,12.83,-12.8,30,10
295,150.0,0.0,38.0,-38.0,130,-36
296,108.0,0.0,6.0,-6.0,96,-3
222,184.0,0.0,80.0,40.0,103,77
247,567.0,0.0,210.0,-210.0,364,-76
248,723.0,0.0,280.0,-280.0,290,28
249,1310.0,0.0,420.0,-420.0,340,-172
250,334.0,0.0,100.0,-100.0,175,-49
251,472.0,0.0,224.0,-224.0,210,-211
252,430.0,0.0,350.0,0.0,130,190
253,285.0,0.0,120.0,0.0,200,119
254,510.0,0.0,224.0,-224.0,227,140
255,600.0,0.0,200.0,-200.0,33,31
256,137.0,0.0,42.0,0.0,82,30
257,2399.005,0.0,10.0,0.0,651,4
258,145.0,0.0,25.0,0.0,44,18
259,265.0,0.0,90.0,-90.0,191,26
260,500.0,0.0,150.0,-150.0,131,-11
261,500.0,0.0,150.0,0.0,241,4
262,216.0,0.0,87.0,0.0,115,2
263,1392.0,0.0,600.0,-100.0,145,21
264,800.0,0.0,325.0,-125.0,292,211
265,653.0,0.0,300.0,-200.0,360,210
267,100.0,0.0,2.0,-2.0,35,0
292,100.0,0.0,17.35,-17.35,8,-3
294,100.0,0.0,12.83,-12.8,31,-1
295,150.0,0.0,38.0,-38.0,137,-26
296,108.0,0.0,6.0,-6.0,10,-6
222,184.0,0.0,80.0,40.0,36,61
247,567.0,0.0,210.0,-210.0,494,190
248,723.0,0.0,280.0,-280.0,294,238
249,1310.0,0.0,420.0,-420.0,849,-121
250,334.0,0.0,100.0,-100.0,311,82
251,472.0,0.0,224.0,-224.0,48,192
252,430.0,0.0,350.0,0.0,181,346
253,285.0,0.0,120.0,0.0,271,74
254,510.0,0.0,224.0,-224.0,33,-32
255,600.0,0.0,200.0,-200.0,238,104
256,137.0,0.0,42.0,0.0,11,28
257,2399.005,0.0,10.0,0.0,919,8
258,145.0,0.0,25.0,0.0,125,20
259,265.0,0.0,90.0,-90.0,4,79
260,500.0,0.0,150.0,-150.0,9,-68
261,500.0,0.0,150.0,0.0,10,64
262,216.0,0.0,87.0,0.0,152,78
263,1392.0,0.0,600.0,-100.0,46,-53
264,800.0,0.0,325.0,-125.0,36,313
265,653.0,0.0,300.0,-200.0,613,49
267,100.0,0.0,2.0,-2.0,87,-1
292,100.0,0.0,17.35,-17.35,58,-10
294,100.0,0.0,12.83,-12.8,68,3
295,150.0,0.0,38.0,-38.0,100,27
296,108.0,0.0,6.0,-6.0,81,-6
222,184.0,0.0,80.0,40.0,43,77
247,567.0,0.0,210.0,-210.0,206,-163
248,723.0,0.0,280.0,-280.0,428,21
249,1310.0,0.0,420.0,-420.0,1309,93
250,334.0,0.0,100.0,-100.0,282,-6
251,472.0,0.0,224.0,-224.0,225,43
252,430.0,0.0,350.0,0.0,253,215
253,285.0,0.0,120.0,0.0,29,100
254,510.0,0.0,224.0,-224.0,75,171
255,600.0,0.0,200.0,-200.0,103,62
256,137.0,0.0,42.0,0.0,85,23
257,2399.005,0.0,10.0,0.0,84,2
258,145.0,0.0,25.0,0.0,138,22
259,265.0,0.0,90.0,-90.0,224,4
260,500.0,0.0,150.0,-150.0,54,-113
261,500.0,0.0,150.0,0.0,490,125
262,216.0,0.0,87.0,0.0,124,82
263,1392.0,0.0,600.0,-100.0,91,410
264,800.0,0.0,325.0,-125.0,145,-101
265,653.0,0.0,300.0,-200.0,484,32
267,100.0,0.0,2.0,-2.0,28,1
292,100.0,0.0,17.35,-17.35,9,6
294,100.0,0.0,12.83,-12.8,71,-5
295,150.0,0.0,38.0,-38.0,26,37
296,108.0,0.0,6.0,-6.0,86,-4
222,184.0,0.0,80.0,40.0,66,59
247,567.0,0.0,210.0,-210.0,209,72
248,723.0,0.0,280.0,-280.0,450,167
249,1310.0,0.0,420.0,-420.0,146,200
250,334.0,0.0,100.0,-100.0,18,-96
251,472.0,0.0,224.0,-224.0,359,-217
252,430.0,0.0,350.0,0.0,286,187
253,285.0,0.0,120.0,0.0,257,8
254,510.0,0.0,224.0,-224.0,377,197
255,600.0,0.0,200.0,-200.0,333,-91
256,137.0,0.0,42.0,0.0,10,7
257,2399.005,0.0,10.0,0.0,756,6
258,145.0,0.0,25.0,0.0,56,8
259,265.0,0.0,90.0,-90.0,247,-88
260,500.0,0.0,150.0,-150.0,202,-28
261,500.0,0.0,150.0,0.0,453,121
262,216.0,0.0,87.0,0.0,207,26
263,1392.0,0.0,600.0,-100.0,1177,372
264,800.0,0.0,325.0,-125.0,202,280
265,653.0,0.0,300.0,-200.0,115,-75
267,100.0,0.0,2.0,-2.0,42,0
292,100.0,0.0,17.35,-17.35,55,1
294,100.0,0.0,12.83,-12.8,49,-4
295,150.0,0.0,38.0,-38.0,72,-12
296,108.0,0.0,6.0,-6.0,77,-4
222,184.0,0.0,80.0,40.0,134,58
247,567.0,0.0,210.0,-210.0,409,-105
248,723.0,0.0,280.0,-280.0,105,90
249,1310.0,0.0,420.0,-420.0,1024,364
250,334.0,0.0,100.0,-100.0,201,-35
251,472.0,0.0,224.0,-224.0,144,188
252,430.0,0.0,350.0,0.0,243,164
253,285.0,0.0,120.0,0.0,112,7
254,510.0,0.0,224.0,-224.0,441,-34
255,600.0,0.0,200.0,-200.0,591,183
256,137.0,0.0,42.0,0.0,0,0
257,2399.005,0.0,10.0,0.0,1259,1
258,145.0,0.0,25.0,0.0,118,21
259,265.0,0.0,90.0,-90.0,81,34
260,500.0,0.0,150.0,-150.0,475,-79
261,500.0,0.0,150.0,0.0,147,76
262,216.0,0.0,87.0,0.0,10,26
263,1392.0,0.0,600.0,-100.0,687,575
264,800.0,0.0,325.0,-125.0,13,-32
265,653.0,0.0,300.0,-200.0,149,-173
267,100.0,0.0,2.0,-2.0,9,-2
292,100.0,0.0,17.35,-17.35,66,3
294,100.0,0.0,12.83,-12.8,11,3
295,150.0,0.0,38.0,-38.0,118,-33
296,108.0,0.0,6.0,-6.0,38,-2
222,184.0,0.0,80.0,40.0,147,40
247,567.0,0.0,210.0,-210.0,562,6
248,723.0,0.0,280.0,-280.0,199,27
249,1310.0,0.0,420.0,-420.0,1056,325
250,334.0,0.0,100.0,-100.0,106,-89
251,472.0,0.0,224.0,-224.0,342,-29
252,430.0,0.0,350.0,0.0,2,268
253,285.0,0.0,120.0,0.0,190,5
254,510.0,0.0,224.0,-224.0,98,47
255,600.0,0.0,200.0,-200.0,280,49
256,137.0,0.0,42.0,0.0,13,6
257,2399.005,0.0,10.0,0.0,1479,1
258,145.0,0.0,25.0,0.0,45,22
259,265.0,0.0,90.0,-90.0,83,5
260,500.0,0.0,150.0,-150.0,444,41
261,500.0,0.0,150.0,0.0,305,129
262,216.0,0.0,87.0,0.0,98,10
263,1392.0,0.0,600.0,-100.0,503,116
264,800.0,0.0,325.0,-125.0,313,-22
265,653.0,0.0,300.0,-200.0,330,236
267,100.0,0.0,2.0,-2.0,24,-1
292,100.0,0.0,17.35,-17.35,66,-16
294,100.0,0.0,12.83,-12.8,80,-3
295,150.0,0.0,38.0,-38.0,110,-25
296,108.0,0.0,6.0,-6.0,71,-4
222,184.0,0.0,80.0,40.0,126,40
247,567.0,0.0,210.0,-210.0,114,-126
248,723.0,0.0,280.0,-280.0,31,182
249,1310.0,0.0,420.0,-420.0,743,-387
250,334.0,0.0,100.0,-100.0,69,-3
251,472.0,0.0,224.0,-224.0,371,166
252,430.0,0.0,350.0,0.0,91,56
253,285.0,0.0,120.0,0.0,173,16
254,510.0,0.0,224.0,-224.0,264,-123
255,600.0,0.0,200.0,-200.0,591,-42
256,137.0,0.0,42.0,0.0,0,3
257,2399.005,0.0,10.0,0.0,605,2
258,145.0,0.0,25.0,0.0,124,21
259,265.0,0.0,90.0,-90.0,9,-57
260,500.0,0.0,150.0,-150.0,410,9
261,500.0,0.0,150.0,0.0,247,115
262,216.0,0.0,87.0,0.0,15,54
263,1392.0,0.0,600.0,-100.0,520,378
264,800.0,0.0,325.0,-125.0,646,-36
265,653.0,0.0,300.0,-200.0,2,194
267,100.0,0.0,2.0,-2.0,20,-2
292,100.0,0.0,17.35,-17.35,56,8
294,100.0,0.0,12.83,-12.8,32,-7
295,150.0,0.0,38.0,-38.0,123,-28
296,108.0,0.0,6.0,-6.0,83,-5
222,184.0,0.0,80.0,40.0,54,79
247,567.0,0.0,210.0,-210.0,429,-8
248,723.0,0.0,280.0,-280.0,72,-143
249,1310.0,0.0,420.0,-420.0,1061,156
250,334.0,0.0,100.0,-100.0,224,18
251,472.0,0.0,224.0,-224.0,274,150
252,430.0,0.0,350.0,0.0,64,291
253,285.0,0.0,120.0,0.0,229,56
254,510.0,0.0,224.0,-224.0,370,-152
255,600.0,0.0,200.0,-200.0,289,-7
256,137.0,0.0,42.0,0.0,18,17
257,2399.005,0.0,10.0,0.0,534,2
258,145.0,0.0,25.0,0.0,35,5
259,265.0,0.0,90.0,-90.0,53,15
260,500.0,0.0,150.0,-150.0,304,-142
261,500.0,0.0,150.0,0.0,245,56
262,216.0,0.0,87.0,0.0,141,14
263,1392.0,0.0,600.0,-100.0,58,-9
264,800.0,0.0,325.0,-125.0,472,-89
265,653.0,0.0,300.0,-200.0,316,160
267,100.0,0.0,2.0,-2.0,75,1
292,100.0,0.0,17.35,-17.35,29,4
294,100.0,0.0,12.83,-12.8,57,-6
295,150.0,0.0,38.0,-38.0,1,17
296,108.0,0.0,6.0,-6.0,103,-5
222,184.0,0.0,80.0,40.0,74,60
247,567.0,0.0,210.0,-210.0,186,-96
248,723.0,0.0,280.0,-280.0,11,78
249,1310.0,0.0,420.0,-420.0,1179,98
250,334.0,0.0,100.0,-100.0,226,5
251,472.0,0.0,224.0,-224.0,470,-8
252,430.0,0.0,350.0,0.0,78,307
253,285.0,0.0,120.0,0.0,92,78
254,510.0,0.0,224.0,-224.0,311,-156
255,600.0,0.0,200.0,-200.0,202,94
256,137.0,0.0,42.0,0.0,136,32
257,2399.005,0.0,10.0,0.0,184,1
258,145.0,0.0,25.0,0.0,58,17
259,265.0,0.0,90.0,-90.0,157,37
260,500.0,0.0,150.0,-150.0,185,89
261,500.0,0.0,150.0,0.0,370,128
262,216.0,0.0,87.0,0.0,20,0
263,1392.0,0.0,600.0,-100.0,1387,334
264,800.0,0.0,325.0,-125.0,561,-24
265,653.0,0.0,300.0,-200.0,218,-142
267,100.0,0.0,2.0,-2.0,80,1
292,100.0,0.0,17.35,-17.35,96,-13
294,100.0,0.0,12.83,-12.8,4,-12
295,150.0,0.0,38.0,-38.0,7,-17
296,108.0,0.0,6.0,-6.0,53,3
222,184.0,0.0,80.0,40.0,75,56
247,567.0,0.0,210.0,-210.0,188,130
248,723.0,0.0,280.0,-280.0,573,14
249,1310.0,0.0,420.0,-420.0,621,-216
250,334.0,0.0,100.0,-100.0,36,-15
251,472.0,0.0,224.0,-224.0,243,-54
252,430.0,0.0,350.0,0.0,401,279
253,285.0,0.0,120.0,0.0,263,66
254,510.0,0.0,224.0,-224.0,357,-102
255,600.0,0.0,200.0,-200.0,524,-22
256,137.0,0.0,42.0,0.0,30,27
257,2399.005,0.0,10.0,0.0,30,9
258,145.0,0.0,25.0,0.0,56,8
259,265.0,0.0,90.0,-90.0,15,-80
260,500.0,0.0,150.0,-150.0,454,-76
261,500.0,0.0,150.0,0.0,410,86
262,216.0,0.0,87.0,0.0,72,76
263,1392.0,0.0,600.0,-100.0,1052,-11
264,800.0,0.0,325.0,-125.0,151,9
265,653.0,0.0,300.0,-200.0,249,48
267,100.0,0.0,2.0,-2.0,49,0
292,100.0,0.0,17.35,-17.35,96,-4
294,100.0,0.0,12.83,-12.8,26,4
295,150.0,0.0,38.0,-38.0,104,-23
296,108.0,0.0,6.0,-6.0,44,-6
222,184.0,0.0,80.0,40.0,57,74
247,567.0,0.0,210.0,-210.0,53,-89
248,723.0,0.0,280.0,-280.0,178,272
249,1310.0,0.0,420.0,-420.0,4,-176
250,334.0,0.0,100.0,-100.0,330,48
251,472.0,0.0,224.0,-224.0,384,-188
252,430.0,0.0,350.0,0.0,210,24
253,285.0,0.0,120.0,0.0,230,102
254,510.0,0.0,224.0,-224.0,10,-89
255,600.0,0.0,200.0,-200.0,76,158
256,137.0,0.0,42.0,0.0,14,18
257,2399.005,0.0,10.0,0.0,1640,2
258,145.0,0.0,25.0,0.0,142,0
259,265.0,0.0,90.0,-90.0,220,-4
260,500.0,0.0,150.0,-150.0,384,117
261,500.0,0.0,150.0,0.0,15,96
262,216.0,0.0,87.0,0.0,63,46
263,1392.0,0.0,600.0,-100.0,1237,82
264,800.0,0.0,325.0,-125.0,428,239
265,653.0,0.0,300.0,-200.0,379,-184
267,100.0,0.0,2.0,-2.0,25,-2
292,100.0,0.0,17.35,-17.35,65,9
294,100.0,0.0,12.83,-12.8,43,-5
295,150.0,0.0,38.0,-38.0,31,26
296,108.0,0.0,6.0,-6.0,107,2
222,184.0,0.0,80.0,40.0,108,64
247,567.0,0.0,210.0,-210.0,304,-65
248,723.0,0.0,280.0,-280.0,607,270
249,1310.0,0.0,420.0,-420.0,1211,266
250,334.0,0.0,100.0,-100.0,209,-87
251,472.0,0.0,224.0,-224.0,259,-60
252,430.0,0.0,350.0,0.0,122,11
253,285.0,0.0,120.0,0.0,2,55
254,510.0,0.0,224.0,-224.0,245,49
255,600.0,0.0,200.0,-200.0,209,112
256,137.0,0.0,42.0,0.0,46,34
257,2399.005,0.0,10.0,0.0,1353,1
258,145.0,0.0,25.0,0.0,12,17
259,265.0,0.0,90.0,-90.0,123,-26
260,500.0,0.0,150.0,-150.0,20,0
261,500.0,0.0,150.0,0.0,473,2
262,216.0,0.0,87.0,0.0,91,66
263,1392.0,0.0,600.0,-100.0,626,117
264,800.0,0.0,325.0,-125.0,174,87
265,653.0,0.0,300.0,-200.0,352,19
267,100.0,0.0,2.0,-2.0,51,-1
292,100.0,0.0,17.35,-17.35,93,5
294,100.0,0.0,12.83,-12.8,67,-8
295,150.0,0.0,38.0,-38.0,119,17
296,108.0,0.0,6.0,-6.0,35,3
222,184.0,0.0,80.0,40.0,80,72
247,567.0,0.0,210.0,-210.0,79,-69
248,723.0,0.0,280.0,-280.0,406,-190
249,1310.0,0.0,420.0,-420.0,449,399
250,334.0,0.0,100.0,-100.0,307,-93
251,472.0,0.0,224.0,-224.0,457,-201
252,430.0,0.0,350.0,0.0,118,320
253,285.0,0.0,120.0,0.0,54,95
254,510.0,0.0,224.0,-224.0,26,174
255,600.0,0.0,200.0,-200.0,423,117
256,137.0,0.0,42.0,0.0,112,20
257,2399.005,0.0,10.0,0.0,835,8
258,145.0,0.0,25.0,0.0,63,12
259,265.0,0.0,90.0,-90.0,39,68
260,500.0,0.0,150.0,-150.0,106,6
261,500.0,0.0,150.0,0.0,379,76
262,216.0,0.0,87.0,0.0,123,82
263,1392.0,0.0,600.0,-100.0,850,335
264,800.0,0.0,325.0,-125.0,703,106
265,653.0,0.0,300.0,-200.0,26,68
267,100.0,0.0,2.0,-2.0,57,0
292,100.0,0.0,17.35,-17.35,11,11
294,100.0,0.0,12.83,-12.8,33,8
295,150.0,0.0,38.0,-38.0,38,-34
296,108.0,0.0,6.0,-6.0,42,1
222,184.0,0.0,80.0,40.0,48,49
247,567.0,0.0,210.0,-210.0,102,182
248,723.0,0.0,280.0,-280.0,616,-241
249,1310.0,0.0,420.0,-420.0,1085,-231
250,334.0,0.0,100.0,-100.0,196,-86
251,472.0,0.0,224.0,-224.0,456,-43
252,430.0,0.0,350.0,0.0,146,267
253,285.0,0.0,120.0,0.0,240,106
254,510.0,0.0,224.0,-224.0,471,107
255,600.0,0.0,200.0,-200.0,502,-98
256,137.0,0.0,42.0,0.0,92,41
257,2399.005,0.0,10.0,0.0,1531,3
258,145.0,0.0,25.0,0.0,34,24
259,265.0,0.0,90.0,-90.0,143,25
260,500.0,0.0,150.0,-150.0,206,146
261,500.0,0.0,150.0,0.0,293,87
262,216.0,0.0,87.0,0.0,60,4
263,1392.0,0.0,600.0,-100.0,338,487
264,800.0,0.0,325.0,-125.0,529,199
265,653.0,0.0,300.0,-200.0,453,-106
267,100.0,0.0,2.0,-2.0,47,1
292,100.0,0.0,17.35,-17.35,66,-10
294,100.0,0.0,12.83,-12.8,19,9
295,150.0,0.0,38.0,-38.0,3,36
296,108.0,0.0,6.0,-6.0,44,5
222,184.0,0.0,80.0,40.0,105,76
247,567.0,0.0,210.0,-210.0,177,64
248,723.0,0.0,280.0,-280.0,682,-251
249,1310.0,0.0,420.0,-420.0,726,-376
250,334.0,0.0,100.0,-100.0,125,8
251,472.0,0.0,224.0,-224.0,329,-62
252,430.0,0.0,350.0,0.0,259,101
253,285.0,0.0,120.0,0.0,229,119
254,510.0,0.0,224.0,-224.0,125,-70
255,600.0,0.0,200.0,-200.0,123,149
256,137.0,0.0,42.0,0.0,135,25
257,2399.005,0.0,10.0,0.0,2380,2
258,145.0,0.0,25.0,0.0,116,11
259,265.0,0.0,90.0,-90.0,136,-4
260,500.0,0.0,150.0,-150.0,214,-108
261,500.0,0.0,150.0,0.0,50,103
262,216.0,0.0,87.0,0.0,105,74
263,1392.0,0.0,600.0,-100.0,1296,123
264,800.0,0.0,325.0,-125.0,489,204
265,653.0,0.0,300.0,-200.0,610,-46
267,100.0,0.0,2.0,-2.0,18,-1
292,100.0,0.0,17.35,-17.35,92,12
294,100.0,0.0,12.83,-12.8,75,7
295,150.0,0.0,38.0,-38.0,107,35
296,108.0,0.0,6.0,-6.0,50,-3
222,184.0,0.0,80.0,40.0,175,40
247,567.0,0.0,210.0,-210.0,279,-58
248,723.0,0.0,280.0,-280.0,411,146
249,1310.0,0.0,420.0,-420.0,396,53
250,334.0,0.0,100.0,-100.0,207,68
251,472.0,0.0,224.0,-224.0,288,118
252,430.0,0.0,350.0,0.0,262,28
253,285.0,0.0,120.0,0.0,52,24
254,510.0,0.0,224.0,-224.0,74,-126
255,600.0,0.0,200.0,-200.0,51,20
256,137.0,0.0,42.0,0.0,135,40
257,2399.005,0.0,10.0,0.0,1932,0
258,145.0,0.0,25.0,0.0,110,23
259,265.0,0.0,90.0,-90.0,23,-85
260,500.0,0.0,150.0,-150.0,422,30
261,500.0,0.0,150.0,0.0,434,30
262,216.0,0.0,87.0,0.0,135,32
263,1392.0,0.0,600.0,-100.0,715,205
264,800.0,0.0,325.0,-125.0,369,41
265,653.0,0.0,300.0,-200.0,464,105
267,100.0,0.0,2.0,-2.0,2,-2
292,100.0,0.0,17.35,-17.35,11,0
294,100.0,0.0,12.83,-12.8,48,-8
295,150.0,0.0,38.0,-38.0,75,8
296,108.0,0.0,6.0,-6.0,25,3
222,184.0,0.0,80.0,40.0,172,46
247,567.0,0.0,210.0,-210.0,483,-183
248,723.0,0.0,280.0,-280.0,504,-55
249,1310.0,0.0,420.0,-420.0,1180,-63
250,334.0,0.0,100.0,-100.0,283,89
251,472.0,0.0,224.0,-224.0,245,8
252,430.0,0.0,350.0,0.0,78,3
253,285.0,0.0,120.0,0.0,283,117
254,510.0,0.0,224.0,-224.0,460,156
255,600.0,0.0,200.0,-200.0,561,31
256,137.0,0.0,42.0,0.0,36,23
257,2399.005,0.0,10.0,0.0,1787,4
258,145.0,0.0,25.0,0.0,104,11
259,265.0,0.0,90.0,-90.0,126,83
260,500.0,0.0,150.0,-150.0,415,19
261,500.0,0.0,150.0,0.0,34,80
262,216.0,0.0,87.0,0.0,145,60
263,1392.0,0.0,600.0,-100.0,536,171
264,800.0,0.0,325.0,-125.0,325,315
265,653.0,0.0,300.0,-200.0,138,-80
267,100.0,0.0,2.0,-2.0,33,0
292,100.0,0.0,17.35,-17.35,95,-2
294,100.0,0.0,12.83,-12.8,71,7
295,150.0,0.0,38.0,-38.0,60,7
296,108.0,0.0,6.0,-6.0,43,-2
222,184.0,0.0,80.0,40.0,136,58
247,567.0,0.0,210.0,-210.0,359,13
248,723.0,0.0,280.0,-280.0,451,258
249,1310.0,0.0,420.0,-420.0,598,-325
250,334.0,0.0,100.0,-100.0,92,14
251,472.0,0.0,224.0,-224.0,168,130
252,430.0,0.0,350.0,0.0,155,165
253,285.0,0.0,120.0,0.0,184,68
254,510.0,0.0,224.0,-224.0,352,-71
255,600.0,0.0,200.0,-200.0,141,45
256,137.0,0.0,42.0,0.0,51,35
257,2399.005,0.0,10.0,0.0,771,8
258,145.0,0.0,25.0,0.0,107,18
259,265.0,0.0,90.0,-90.0,22,-35
260,500.0,0.0,150.0,-150.0,271,126
261,500.0,0.0,150.0,0.0,364,113
262,216.0,0.0,87.0,0.0,21,28
263,1392.0,0.0,600.0,-100.0,553,175
264,800.0,0.0,325.0,-125.0,303,166
265,653.0,0.0,300.0,-200.0,173,-121
267,100.0,0.0,2.0,-2.0,2,-1
292,100.0,0.0,17.35,-17.35,64,9
294,100.0,0.0,12.83,-12.8,80,2
295,150.0,0.0,38.0,-38.0,141,3
296,108.0,0.0,6.0,-6.0,81,-2
222,184.0,0.0,80.0,40.0,61,42
247,567.0,0.0,210.0,-210.0,164,-74
248,723.0,0.0,280.0,-280.0,317,161
249,1310.0,0.0,420.0,-420.0,268,415
250,334.0,0.0,100.0,-100.0,285,96
251,472.0,0.0,224.0,-224.0,430,27
252,430.0,0.0,350.0,0.0,122,56
253,285.0,0.0,120.0,0.0,261,112
254,510.0,0.0,224.0,-224.0,349,-177
255,600.0,0.0,200.0,-200.0,198,172
256,137.0,0.0,42.0,0.0,112,38
257,2399.005,0.0,10.0,0.0,2315,9
258,145.0,0.0,25.0,0.0,90,7
259,265.0,0.0,90.0,-90.0,147,-27
260,500.0,0.0,150.0,-150.0,44,-37
261,500.0,0.0,150.0,0.0,188,64
262,216.0,0.0,87.0,0.0,190,49
263,1392.0,0.0,600.0,-100.0,569,36
264,800.0,0.0,325.0,-125.0,401,67
265,653.0,0.0,300.0,-200.0,465,-26
267,100.0,0.0,2.0,-2.0,22,-1
292,100.0,0.0,17.35,-17.35,71,-13
294,100.0,0.0,12.83,-12.8,98,11
295,150.0,0.0,38.0,-38.0,98,3
296,108.0,0.0,6.0,-6.0,29,0
222,184.0,0.0,80.0,40.0,64,62
247,567.0,0.0,210.0,-210.0,336,-47
248,723.0,0.0,280.0,-280.0,164,208
249,1310.0,0.0,420.0,-420.0,742,-244
250,334.0,0.0,100.0,-100.0,317,-73
251,472.0,0.0,224.0,-224.0,143,-149
252,430.0,0.0,350.0,0.0,162,178
253,285.0,0.0,120.0,0.0,188,61
254,510.0,0.0,224.0,-224.0,31,160
255,600.0,0.0,200.0,-200.0,30,-187
256,137.0,0.0,42.0,0.0,48,2
257,2399.005,0.0,10.0,0.0,542,0
258,145.0,0.0,25.0,0.0,88,21
259,265.0,0.0,90.0,-90.0,186,33
260,500.0,0.0,150.0,-150.0,344,-147
261,500.0,0.0,150.0,0.0,442,76
262,216.0,0.0,87.0,0.0,33,53
263,1392.0,0.0,600.0,-100.0,1280,114
264,800.0,0.0,325.0,-125.0,278,320
265,653.0,0.0,300.0,-200.0,283,-161
267,100.0,0.0,2.0,-2.0,1,-2
292,100.0,0.0,17.35,-17.35,58,5
294,100.0,0.0,12.83,-12.8,10,3
295,150.0,0.0,38.0,-38.0,81,7
296,108.0,0.0,6.0,-6.0,57,-6
222,184.0,0.0,80.0,40.0,63,62
247,567.0,0.0,210.0,-210.0,259,107
248,723.0,0.0,280.0,-280.0,547,27
249,1310.0,0.0,420.0,-420.0,757,174
250,334.0,0.0,100.0,-100.0,80,60
251,472.0,0.0,224.0,-224.0,31,-108
252,430.0,0.0,350.0,0.0,53,198
253,285.0,0.0,120.0,0.0,276,10
254,510.0,0.0,224.0,-224.0,24,-145
255,600.0,0.0,200.0,-200.0,505,-3
256,137.0,0.0,42.0,0.0,28,41
257,2399.005,0.0,10.0,0.0,1532,4
258,145.0,0.0,25.0,0.0,102,9
259,265.0,0.0,90.0,-90.0,174,-38
260,500.0,0.0,150.0,-150.0,464,116
261,500.0,0.0,150.0,0.0,134,97
262,216.0,0.0,87.0,0.0,187,18
263,1392.0,0.0,600.0,-100.0,103,496
264,800.0,0.0,325.0,-125.0,299,95
265,653.0,0.0,300.0,-200.0,407,-187
267,100.0,0.0,2.0,-2.0,59,0
292,100.0,0.0,17.35,-17.35,89,4
294,100.0,0.0,12.83,-12.8,26,-4
295,150.0,0.0,38.0,-38.0,58,-35
296,108.0,0.0,6.0,-6.0,74,-3
222,184.0,0.0,80.0,40.0,94,63
247,567.0,0.0,210.0,-210.0,508,-26
248,723.0,0.0,280.0,-280.0,301,-220
249,1310.0,0.0,420.0,-420.0,1200,-101
250,334.0,0.0,100.0,-100.0,306,-12
251,472.0,0.0,224.0,-224.0,105,105
252,430.0,0.0,350.0,0.0,336,29
253,285.0,0.0,120.0,0.0,104,88
254,510.0,0.0,224.0,-224.0,216,150
255,600.0,0.0,200.0,-200.0,566,163
256,137.0,0.0,42.0,0.0,17,0
257,2399.005,0.0,10.0,0.0,1796,9
258,145.0,0.0,25.0,0.0,102,23
259,265.0,0.0,90.0,-90.0,205,-26
260,500.0,0.0,150.0,-150.0,197,-132
261,500.0,0.0,150.0,0.0,250,109
262,216.0,0.0,87.0,0.0,163,41
263,1392.0,0.0,600.0,-100.0,140,-71
264,800.0,0.0,325.0,-125.0,559,-108
265,653.0,0.0,300.0,-200.0,64,144
267,100.0,0.0,2.0,-2.0,27,0
292,100.0,0.0,17.35,-17.35,67,-3
294,100.0,0.0,12.83,-12.8,89,-12
